job_title,company,location,experience_required,required_skills,num_skills_required,salary_inr,posted_year,remote
Cloud Architect,Wipro,Pune,2-5 yrs,AWS|Kubernetes|Terraform|GCP|Cost Optimization|CI/CD|Security,7,2493000.0,2024,Yes
Frontend Developer,Paytm,Kolkata,2-5 yrs,TypeScript|Git|React|Figma|Vue.js,5,1170000.0,2024,Yes
NLP Engineer,Flipkart,Bengaluru,0-2 yrs,Transformers|NLP|Deep Learning|Python|Machine Learning|GPT|BERT,7,1192000.0,2024,No
Cybersecurity Analyst,Wipro,Mumbai,5-8 yrs,Penetration Testing|Python|SIEM|Linux|Network Security|Forensics|Incident Response,7,1948000.0,2023,No
Full Stack Developer,Nykaa,Mumbai,5-8 yrs,Docker|JavaScript|React|Git|Node.js,5,2029000.0,2024,Yes
Machine Learning Engineer,Nykaa,Remote,5-8 yrs,Python|MLOps|Docker|GCP|Scala|AWS,6,2853000.0,2022,Yes
Frontend Developer,Swiggy,Ahmedabad,2-5 yrs,Git|JavaScript|TypeScript|Next.js|Webpack|Figma,6,946000.0,2024,No
DevOps Engineer,Amazon,Delhi NCR,0-2 yrs,AWS|Docker|Kubernetes|CI/CD|Linux|Terraform|Azure|Ansible,8,1406000.0,2024,Yes
Full Stack Developer,Zomato,Remote,5-8 yrs,Docker|React|Git|SQL|TypeScript|MongoDB|GraphQL,7,1871000.0,2022,Yes
NLP Engineer,Capgemini,Bengaluru,8+ yrs,NLP|Machine Learning|Deep Learning|Transformers|Python|Hugging Face|AWS,7,3531000.0,2022,Yes
Backend Developer,Freshworks,Ahmedabad,2-5 yrs,SQL|Git|Python|Docker|AWS,5,1199000.0,2024,Yes
NLP Engineer,Meesho,Hyderabad,5-8 yrs,Python|Deep Learning|NLP|Machine Learning|Transformers,5,2191000.0,2024,No
Backend Developer,Amazon,Chennai,8+ yrs,REST APIs|Docker|Git|Python|SQL|Node.js|Go|Kubernetes,8,2160000.0,2024,No
UI/UX Designer,Paytm,Chennai,2-5 yrs,Figma|Wireframing|Prototyping,3,866000.0,2023,Yes
Full Stack Developer,BYJU'S,Delhi NCR,5-8 yrs,SQL|Git|React|Next.js|GraphQL,5,2075000.0,2022,Yes
DevOps Engineer,Infosys,Kolkata,5-8 yrs,Kubernetes|AWS|Linux|CI/CD|Docker,5,2045000.0,2022,No
Cybersecurity Analyst,Swiggy,Bengaluru,8+ yrs,Python|Linux|SIEM|Network Security|Compliance,5,2771000.0,2024,No
Data Analyst,Flipkart,Ahmedabad,0-2 yrs,Data Visualization|Python|Excel|Statistics|Tableau,5,759000.0,2022,Yes
Backend Developer,Zomato,Ahmedabad,0-2 yrs,SQL|REST APIs|Docker,3,897000.0,2023,Yes
Product Manager,TCS,Pune,0-2 yrs,Roadmapping|Product Strategy|Data Analysis|Stakeholder Management|Agile|Jira|SQL,7,1262000.0,2024,Yes
DevOps Engineer,PhonePe,Pune,8+ yrs,AWS|Kubernetes|Docker|Linux|CI/CD,5,2934000.0,2023,No
Data Analyst,Accenture,Remote,2-5 yrs,Excel|Statistics|SQL|Python|Data Visualization|Power BI|Tableau|Google Analytics,8,962000.0,2024,Yes
Data Analyst,PhonePe,Pune,0-2 yrs,Excel|Data Visualization|SQL|Statistics|Python,5,588000.0,2023,No
Cybersecurity Analyst,Nykaa,Delhi NCR,5-8 yrs,Linux|Penetration Testing|SIEM|Python|Network Security|AWS Security,6,2120000.0,2024,Yes
UI/UX Designer,Zoho,Hyderabad,0-2 yrs,HTML/CSS|Prototyping|Figma|Wireframing|Accessibility,5,604000.0,2022,No
Frontend Developer,Microsoft,Pune,2-5 yrs,React|JavaScript|HTML/CSS|Vue.js,4,1214000.0,2023,No
Cloud Architect,Google,Pune,2-5 yrs,AWS|Networking|Kubernetes|GCP,4,2326000.0,2024,No
Data Analyst,Razorpay,Pune,2-5 yrs,Python|SQL|Statistics|Excel|R,5,752000.0,2024,Yes
Machine Learning Engineer,Meesho,Ahmedabad,5-8 yrs,Machine Learning|MLOps|Docker|Scala|Spark|Kubernetes,6,2221000.0,2023,Yes
Cloud Architect,Zomato,Mumbai,5-8 yrs,GCP|Azure|Terraform|Kubernetes,4,2900000.0,2024,Yes
Data Scientist,Wipro,Kolkata,2-5 yrs,Python|SQL|Data Visualization|Statistics|Machine Learning|Deep Learning|NLP|R,8,1410000.0,2024,Yes
Data Scientist,Microsoft,Bengaluru,2-5 yrs,Machine Learning|SQL|Data Visualization|Python|Statistics|Tableau|Spark,7,1474000.0,2024,Yes
Data Scientist,BYJU'S,Ahmedabad,5-8 yrs,Python|Data Visualization|SQL|Machine Learning|Statistics|NLP|Spark,7,2238000.0,2024,Yes
Data Scientist,Paytm,Ahmedabad,8+ yrs,Python|SQL|Data Visualization|NLP,4,2163000.0,2022,No
UI/UX Designer,Capgemini,Remote,0-2 yrs,Prototyping|HTML/CSS|Figma|Wireframing,4,602000.0,2023,Yes
Full Stack Developer,Capgemini,Kolkata,5-8 yrs,JavaScript|Docker|React|Next.js|TypeScript|AWS,6,2081000.0,2023,No
Frontend Developer,Swiggy,Bengaluru,2-5 yrs,HTML/CSS|Git|JavaScript|Next.js,4,1137000.0,2023,Yes
Machine Learning Engineer,Razorpay,Delhi NCR,5-8 yrs,Python|Machine Learning|Deep Learning|Docker|MLOps|GCP|Spark,7,3011000.0,2022,No
UI/UX Designer,Paytm,Mumbai,0-2 yrs,Wireframing|Figma|Prototyping|HTML/CSS|Usability Testing|Accessibility,6,650000.0,2023,Yes
Cybersecurity Analyst,TCS,Chennai,2-5 yrs,SIEM|Python|Network Security|Linux|Penetration Testing|Ethical Hacking|AWS Security,7,1153000.0,2024,Yes
Full Stack Developer,Razorpay,Kolkata,0-2 yrs,Git|Node.js|SQL|React|Docker|Next.js|GraphQL|MongoDB,8,1100000.0,2022,Yes
Cloud Architect,Microsoft,Bengaluru,8+ yrs,GCP|Kubernetes|Networking|AWS|Terraform|Cost Optimization|Docker,7,4868000.0,2022,No
Frontend Developer,Amazon,Kolkata,2-5 yrs,JavaScript|TypeScript|HTML/CSS|Git,4,1086000.0,2024,Yes
Backend Developer,Infosys,Pune,5-8 yrs,Git|Docker|REST APIs|SQL|Python|Redis|Go,7,1443000.0,2024,No
Full Stack Developer,Swiggy,Mumbai,5-8 yrs,React|JavaScript|Git,3,1882000.0,2024,Yes
Data Scientist,Accenture,Bengaluru,5-8 yrs,Python|Data Visualization|SQL|Deep Learning,4,2142000.0,2023,No
Cloud Architect,Freshworks,Hyderabad,2-5 yrs,AWS|Terraform|Networking|Kubernetes|Azure,5,1962000.0,2022,Yes
UI/UX Designer,PhonePe,Mumbai,0-2 yrs,Prototyping|User Research|HTML/CSS|Accessibility,4,839000.0,2024,No
NLP Engineer,PhonePe,Bengaluru,0-2 yrs,Deep Learning|Python|Machine Learning|NLP|Transformers|GPT|Spark,7,1259000.0,2024,No
Cybersecurity Analyst,Infosys,Kolkata,2-5 yrs,Linux|Penetration Testing|Network Security,3,1528000.0,2024,Yes
Full Stack Developer,Adobe,Remote,0-2 yrs,Git|Node.js|Docker|SQL|JavaScript|Next.js|MongoDB,7,914000.0,2022,Yes
Backend Developer,Adobe,Bengaluru,5-8 yrs,REST APIs|SQL|Python|Kubernetes|PostgreSQL,5,1762000.0,2023,No
Frontend Developer,PhonePe,Kolkata,5-8 yrs,JavaScript|Git|TypeScript|HTML/CSS|Figma,5,1720000.0,2024,Yes
Machine Learning Engineer,IBM,Remote,0-2 yrs,Machine Learning|MLOps|Deep Learning|GCP,4,1605000.0,2022,Yes
DevOps Engineer,Microsoft,Remote,2-5 yrs,Linux|CI/CD|AWS|Kubernetes,4,1750000.0,2023,Yes
Backend Developer,Salesforce,Delhi NCR,5-8 yrs,REST APIs|Git|Docker|SQL|Node.js|AWS,6,1646000.0,2022,Yes
Product Manager,Flipkart,Remote,5-8 yrs,Product Strategy|Agile|Data Analysis|A/B Testing|Figma|User Research,6,1850000.0,2024,Yes
DevOps Engineer,Microsoft,Bengaluru,0-2 yrs,Kubernetes|Docker|AWS|CI/CD|GCP,5,1022000.0,2024,Yes
Product Manager,BYJU'S,Hyderabad,2-5 yrs,Agile|Stakeholder Management|Product Strategy,3,1678000.0,2024,No
Data Analyst,Amazon,Mumbai,5-8 yrs,Python|Data Visualization|SQL|Google Analytics|R,5,1291000.0,2022,No
Frontend Developer,Capgemini,Bengaluru,8+ yrs,React|TypeScript|Git|JavaScript|Figma,5,2172000.0,2022,Yes
Full Stack Developer,Google,Chennai,2-5 yrs,Git|Node.js|SQL|JavaScript|MongoDB,5,1258000.0,2024,No
Data Analyst,Swiggy,Remote,8+ yrs,Data Visualization|SQL|Python|Power BI,4,1694000.0,2024,Yes
Machine Learning Engineer,BYJU'S,Bengaluru,8+ yrs,MLOps|Docker|Machine Learning|Deep Learning|Python|AWS|GCP|Kubernetes,8,4150000.0,2023,No
Product Manager,Nykaa,Pune,8+ yrs,Roadmapping|Stakeholder Management|Product Strategy|Data Analysis|Agile|Jira|A/B Testing,7,2395000.0,2023,Yes
Product Manager,Nykaa,Ahmedabad,5-8 yrs,Agile|Stakeholder Management|Roadmapping|Data Analysis|Jira,5,2069000.0,2023,No
NLP Engineer,Meesho,Mumbai,8+ yrs,Python|Deep Learning|Transformers|Spark,4,3783000.0,2023,Yes
Full Stack Developer,Freshworks,Mumbai,5-8 yrs,Git|Node.js|Docker|TypeScript|Next.js|GraphQL,6,2197000.0,2022,Yes
Product Manager,BYJU'S,Delhi NCR,2-5 yrs,Agile|Data Analysis|Product Strategy|A/B Testing|Figma|User Research,6,2035000.0,2022,Yes
Product Manager,Freshworks,Kolkata,5-8 yrs,Roadmapping|Stakeholder Management|Agile|Product Strategy|Data Analysis,5,2476000.0,2022,Yes
Machine Learning Engineer,Razorpay,Chennai,0-2 yrs,Deep Learning|Python|Docker|MLOps|AWS,5,1555000.0,2022,No
Data Scientist,Zoho,Remote,5-8 yrs,Machine Learning|SQL|Python|Statistics,4,2079000.0,2024,Yes
Product Manager,Microsoft,Bengaluru,8+ yrs,Product Strategy|Agile|Stakeholder Management|Figma,4,3192000.0,2024,Yes
Data Analyst,TCS,Bengaluru,0-2 yrs,Data Visualization|Statistics|SQL|Power BI,4,633000.0,2024,Yes
UI/UX Designer,Salesforce,Remote,8+ yrs,Figma|Prototyping|HTML/CSS|User Research,4,1716000.0,2024,Yes
Data Scientist,Flipkart,Pune,5-8 yrs,Data Visualization|Statistics|Machine Learning|Python|SQL|Deep Learning|NLP|R,8,1832000.0,2023,Yes
NLP Engineer,Google,Ahmedabad,0-2 yrs,Machine Learning|Python|NLP|BERT|Spark|GPT,6,1423000.0,2024,Yes
Cloud Architect,Swiggy,Hyderabad,0-2 yrs,Terraform|Networking|AWS|GCP,4,1674000.0,2022,Yes
Backend Developer,TCS,Ahmedabad,8+ yrs,Git|REST APIs|Docker|SQL,4,2401000.0,2022,No
DevOps Engineer,Google,Mumbai,0-2 yrs,AWS|CI/CD|Kubernetes|Linux,4,1428000.0,2022,Yes
Cybersecurity Analyst,Adobe,Pune,5-8 yrs,Linux|Penetration Testing|Network Security|Ethical Hacking,4,2088000.0,2022,No
UI/UX Designer,PhonePe,Kolkata,0-2 yrs,Prototyping|Wireframing|User Research|HTML/CSS|Figma|Usability Testing|Accessibility,7,735000.0,2023,Yes
DevOps Engineer,Infosys,Chennai,0-2 yrs,Docker|CI/CD|AWS|Linux|Kubernetes|Python,6,1280000.0,2023,Yes
Data Scientist,Google,Delhi NCR,8+ yrs,Python|Statistics|Data Visualization|Spark|NLP,5,3006000.0,2024,Yes
UI/UX Designer,Wipro,Remote,2-5 yrs,User Research|Figma|Prototyping|HTML/CSS,4,1053000.0,2024,Yes
DevOps Engineer,Google,Chennai,0-2 yrs,Kubernetes|Docker|AWS,3,1315000.0,2023,No
NLP Engineer,IBM,Remote,5-8 yrs,Transformers|NLP|Python|Machine Learning|BERT|GPT,6,2392000.0,2022,Yes
Data Scientist,Google,Hyderabad,5-8 yrs,SQL|Statistics|Python|Machine Learning|Tableau|AWS|R,7,2172000.0,2022,No
Cloud Architect,Meesho,Chennai,2-5 yrs,Azure|Terraform|AWS|Networking,4,2569000.0,2023,Yes
Machine Learning Engineer,Freshworks,Chennai,2-5 yrs,Docker|Python|Machine Learning|Deep Learning|MLOps|AWS|Spark|GCP,8,1559000.0,2024,No
Machine Learning Engineer,Capgemini,Kolkata,2-5 yrs,Deep Learning|Docker|Machine Learning|GCP,4,2016000.0,2023,No
Cloud Architect,Microsoft,Chennai,2-5 yrs,AWS|Networking|Kubernetes|CI/CD|Docker|Security,6,2227000.0,2023,No
Frontend Developer,Meesho,Delhi NCR,8+ yrs,React|JavaScript|Git|HTML/CSS,4,1977000.0,2022,Yes
Cloud Architect,Amazon,Pune,5-8 yrs,Networking|Kubernetes|Azure|Terraform|AWS|CI/CD|Linux,7,2870000.0,2023,No
Machine Learning Engineer,Razorpay,Remote,8+ yrs,Python|MLOps|Machine Learning|Deep Learning|Docker|AWS|Kubernetes,7,3168000.0,2023,Yes
Cybersecurity Analyst,Zomato,Ahmedabad,2-5 yrs,Python|Linux|SIEM|Forensics,4,1545000.0,2023,No
DevOps Engineer,Deloitte,Mumbai,2-5 yrs,AWS|Linux|CI/CD|Terraform|GCP|Monitoring,6,1866000.0,2024,No
UI/UX Designer,Razorpay,Bengaluru,2-5 yrs,Wireframing|User Research|Prototyping|Figma|HTML/CSS|Adobe XD|Sketch,7,1013000.0,2024,Yes
Full Stack Developer,Swiggy,Pune,8+ yrs,React|Node.js|SQL|GraphQL|TypeScript,5,2617000.0,2024,No
Cloud Architect,Deloitte,Pune,5-8 yrs,AWS|Terraform|Networking|CI/CD|Security|Docker,6,3403000.0,2023,Yes
DevOps Engineer,BYJU'S,Delhi NCR,2-5 yrs,Kubernetes|AWS|CI/CD,3,1434000.0,2022,No
Full Stack Developer,Swiggy,Hyderabad,8+ yrs,SQL|React|JavaScript|Docker,4,2138000.0,2024,No
Data Analyst,TCS,Remote,5-8 yrs,SQL|Data Visualization|Python|Statistics|Google Analytics,5,1359000.0,2022,Yes
Backend Developer,Razorpay,Bengaluru,2-5 yrs,Git|Python|Docker|Kubernetes|Go|PostgreSQL,6,1283000.0,2022,No
Product Manager,Amazon,Ahmedabad,0-2 yrs,Agile|Product Strategy|Stakeholder Management|Roadmapping,4,1207000.0,2022,No
Cybersecurity Analyst,Microsoft,Pune,0-2 yrs,Linux|SIEM|Penetration Testing|Python|Network Security|Incident Response,6,1142000.0,2023,Yes
Data Analyst,Razorpay,Pune,8+ yrs,Excel|SQL|Data Visualization|Statistics|Tableau|R|Power BI,7,1658000.0,2023,No
Data Scientist,Deloitte,Remote,2-5 yrs,Data Visualization|Machine Learning|Statistics|Python,4,1252000.0,2024,Yes
Machine Learning Engineer,Razorpay,Remote,8+ yrs,Docker|Python|Machine Learning|AWS,4,3061000.0,2022,Yes
Frontend Developer,Microsoft,Mumbai,8+ yrs,TypeScript|Git|HTML/CSS|React|Next.js|GraphQL|Vue.js,7,2170000.0,2022,No
Frontend Developer,Google,Ahmedabad,5-8 yrs,Git|TypeScript|React|JavaScript|HTML/CSS,5,1651000.0,2023,No
Data Scientist,Microsoft,Remote,2-5 yrs,Data Visualization|Machine Learning|Statistics,3,1213000.0,2022,Yes
Data Analyst,Wipro,Delhi NCR,5-8 yrs,Data Visualization|Python|Statistics|SQL|Excel,5,1114000.0,2022,Yes
Backend Developer,Google,Mumbai,2-5 yrs,Python|Git|Docker|Kubernetes|AWS,5,1336000.0,2022,Yes
Full Stack Developer,Accenture,Bengaluru,5-8 yrs,Docker|Git|Node.js|AWS|Next.js|TypeScript,6,1783000.0,2022,No
Machine Learning Engineer,Zomato,Bengaluru,8+ yrs,Deep Learning|Machine Learning|Python|Docker|MLOps,5,3714000.0,2024,Yes
Cloud Architect,Zoho,Kolkata,5-8 yrs,AWS|Networking|Azure|Terraform|Cost Optimization,5,2942000.0,2022,No
Cloud Architect,Freshworks,Chennai,5-8 yrs,AWS|Networking|Kubernetes|Terraform|Linux,5,3330000.0,2023,Yes
UI/UX Designer,BYJU'S,Chennai,2-5 yrs,HTML/CSS|User Research|Figma|Prototyping|Wireframing,5,789000.0,2022,Yes
Cloud Architect,Infosys,Kolkata,5-8 yrs,GCP|Kubernetes|Networking|CI/CD|Cost Optimization|Linux,6,2923000.0,2022,Yes
UI/UX Designer,Flipkart,Ahmedabad,8+ yrs,Figma|User Research|Wireframing,3,1748000.0,2024,No
Full Stack Developer,TCS,Bengaluru,2-5 yrs,Git|JavaScript|Docker|MongoDB,4,1675000.0,2023,Yes
Full Stack Developer,TCS,Delhi NCR,0-2 yrs,JavaScript|Docker|Git|React|SQL|TypeScript,6,1142000.0,2024,No
Cybersecurity Analyst,TCS,Ahmedabad,2-5 yrs,Python|SIEM|Network Security|Penetration Testing|Linux|Forensics,6,1353000.0,2024,No
Cybersecurity Analyst,IBM,Remote,5-8 yrs,Network Security|Python|Penetration Testing|Compliance,4,1794000.0,2023,Yes
Cloud Architect,Freshworks,Delhi NCR,8+ yrs,Azure|Terraform|Kubernetes|Security,4,3868000.0,2022,Yes
Full Stack Developer,IBM,Remote,8+ yrs,SQL|Node.js|JavaScript|Docker|React|Next.js|MongoDB,7,2616000.0,2024,Yes
Backend Developer,Accenture,Kolkata,2-5 yrs,REST APIs|Docker|Python|SQL|Git|PostgreSQL|AWS|Go,8,1297000.0,2022,No
Frontend Developer,Salesforce,Chennai,2-5 yrs,JavaScript|TypeScript|Git|HTML/CSS|React|Next.js|Figma,7,938000.0,2022,Yes
Full Stack Developer,Razorpay,Pune,8+ yrs,Docker|SQL|React|Node.js|MongoDB,5,2736000.0,2024,Yes
Data Analyst,Razorpay,Delhi NCR,2-5 yrs,Data Visualization|Excel|Python|SQL,4,1063000.0,2024,No
DevOps Engineer,IBM,Ahmedabad,2-5 yrs,Linux|AWS|Docker|Python,4,1757000.0,2023,Yes
UI/UX Designer,Swiggy,Delhi NCR,5-8 yrs,Prototyping|Wireframing|HTML/CSS,3,1177000.0,2024,Yes
Data Scientist,Freshworks,Delhi NCR,0-2 yrs,Machine Learning|Data Visualization|Python|NLP|Spark,5,1271000.0,2024,Yes
DevOps Engineer,IBM,Bengaluru,0-2 yrs,AWS|Kubernetes|Linux|CI/CD,4,1315000.0,2023,No
Data Analyst,Microsoft,Ahmedabad,8+ yrs,Statistics|Data Visualization|SQL|Excel|Tableau,5,1272000.0,2023,Yes
Cloud Architect,Paytm,Pune,2-5 yrs,Kubernetes|Networking|Azure|AWS,4,2388000.0,2022,Yes
DevOps Engineer,Google,Pune,0-2 yrs,Linux|CI/CD|Docker|AWS,4,1238000.0,2023,No
Frontend Developer,Flipkart,Delhi NCR,5-8 yrs,TypeScript|Git|HTML/CSS|React|Webpack,5,1661000.0,2022,No
NLP Engineer,TCS,Pune,2-5 yrs,Deep Learning|Transformers|Python,3,1727000.0,2023,Yes
Product Manager,Google,Hyderabad,8+ yrs,Agile|Data Analysis|Roadmapping|Product Strategy|SQL,5,3245000.0,2023,Yes
Cloud Architect,TCS,Pune,5-8 yrs,Azure|Networking|GCP|Security|Cost Optimization|CI/CD,6,3352000.0,2024,No
UI/UX Designer,BYJU'S,Bengaluru,5-8 yrs,Wireframing|HTML/CSS|Prototyping|Sketch|Usability Testing,5,1479000.0,2024,Yes
Frontend Developer,Razorpay,Delhi NCR,8+ yrs,HTML/CSS|JavaScript|Git|TypeScript|React|Webpack|Figma|Vue.js,8,2139000.0,2023,No
NLP Engineer,Razorpay,Hyderabad,5-8 yrs,NLP|Deep Learning|Transformers|Python|Hugging Face|BERT,6,2334000.0,2022,No
Cybersecurity Analyst,Microsoft,Pune,8+ yrs,Network Security|Python|SIEM|Linux|Forensics|Incident Response|Ethical Hacking,7,2103000.0,2022,No
NLP Engineer,Amazon,Remote,8+ yrs,Transformers|Deep Learning|NLP|Machine Learning|BERT|Spark,6,3315000.0,2023,Yes
Product Manager,Deloitte,Pune,0-2 yrs,Stakeholder Management|Data Analysis|Roadmapping|Product Strategy|Agile,5,1083000.0,2023,Yes
UI/UX Designer,Google,Remote,0-2 yrs,Figma|Prototyping|Wireframing|User Research|Adobe XD|Motion Design,6,804000.0,2023,Yes
DevOps Engineer,Microsoft,Chennai,8+ yrs,Kubernetes|Linux|AWS|GCP,4,2775000.0,2022,Yes
Data Scientist,OLA,Ahmedabad,8+ yrs,Python|SQL|Machine Learning|Data Visualization|Statistics|NLP,6,2713000.0,2023,No
Cloud Architect,Amazon,Bengaluru,5-8 yrs,Terraform|Networking|Kubernetes|Azure|AWS|Linux|Security|Cost Optimization,8,3563000.0,2023,No
Backend Developer,Paytm,Pune,8+ yrs,Git|Docker|REST APIs|Python|SQL|AWS,6,2022000.0,2022,No
UI/UX Designer,Zomato,Hyderabad,2-5 yrs,Figma|Wireframing|Prototyping|User Research|HTML/CSS|Accessibility|Usability Testing|Motion Design,8,993000.0,2022,No
DevOps Engineer,Razorpay,Bengaluru,2-5 yrs,Kubernetes|Docker|AWS|Ansible|Azure|Monitoring,6,1847000.0,2024,Yes
Cybersecurity Analyst,OLA,Hyderabad,2-5 yrs,Penetration Testing|Python|Network Security|SIEM|Linux|AWS Security,6,1313000.0,2022,No
Frontend Developer,Razorpay,Kolkata,5-8 yrs,React|JavaScript|TypeScript|HTML/CSS|Git|Next.js|Figma,7,1419000.0,2024,Yes
Data Analyst,Deloitte,Kolkata,5-8 yrs,Statistics|Excel|SQL|Python,4,1305000.0,2023,Yes
Data Scientist,TCS,Remote,5-8 yrs,Machine Learning|Statistics|SQL|NLP|Deep Learning,5,2068000.0,2024,Yes
Cybersecurity Analyst,BYJU'S,Remote,0-2 yrs,Penetration Testing|Network Security|Linux|Compliance|Incident Response|Forensics,6,904000.0,2022,Yes
Full Stack Developer,Flipkart,Kolkata,0-2 yrs,Docker|React|JavaScript|Git|SQL|AWS|GraphQL,7,1135000.0,2022,No
Data Scientist,Swiggy,Pune,2-5 yrs,Python|Machine Learning|Data Visualization|Tableau|AWS|Deep Learning,6,1444000.0,2022,No
Machine Learning Engineer,Zomato,Remote,8+ yrs,Docker|Machine Learning|Deep Learning|GCP|Scala|Spark,6,3037000.0,2022,Yes
Cybersecurity Analyst,BYJU'S,Mumbai,0-2 yrs,SIEM|Linux|Python|Penetration Testing|Network Security|AWS Security|Forensics,7,1021000.0,2024,Yes
NLP Engineer,Flipkart,Mumbai,8+ yrs,Transformers|NLP|Python|Deep Learning|AWS|BERT|Hugging Face,7,2951000.0,2022,Yes
DevOps Engineer,Adobe,Pune,2-5 yrs,Kubernetes|CI/CD|Linux|AWS|Monitoring|Ansible,6,1612000.0,2023,No
Data Scientist,Razorpay,Bengaluru,0-2 yrs,Machine Learning|Statistics|Python|Data Visualization|SQL|R|Tableau,7,952000.0,2022,Yes
Cloud Architect,Infosys,Bengaluru,5-8 yrs,Terraform|Kubernetes|Networking|Docker|CI/CD,5,3522000.0,2023,Yes
Machine Learning Engineer,Infosys,Kolkata,5-8 yrs,Deep Learning|Python|Machine Learning|Docker|AWS,5,2659000.0,2023,No
Product Manager,IBM,Remote,0-2 yrs,Data Analysis|Product Strategy|Roadmapping|Agile|A/B Testing|Jira,6,1070000.0,2024,Yes
UI/UX Designer,OLA,Delhi NCR,8+ yrs,Wireframing|Prototyping|User Research|Figma|HTML/CSS|Sketch|Accessibility,7,1713000.0,2023,No
Frontend Developer,Zomato,Chennai,0-2 yrs,Git|TypeScript|HTML/CSS|JavaScript|React|Vue.js|Figma,7,755000.0,2024,No
Machine Learning Engineer,Swiggy,Mumbai,2-5 yrs,MLOps|Docker|Python|Spark|Scala|Kubernetes,6,1788000.0,2024,Yes
UI/UX Designer,Paytm,Chennai,2-5 yrs,Prototyping|HTML/CSS|Wireframing|User Research|Figma|Accessibility|Sketch|Usability Testing,8,1054000.0,2023,Yes
Frontend Developer,Infosys,Pune,0-2 yrs,JavaScript|HTML/CSS|TypeScript|Git|React|Figma,6,759000.0,2024,Yes
UI/UX Designer,Zomato,Mumbai,0-2 yrs,Figma|HTML/CSS|Prototyping|User Research,4,718000.0,2024,No
DevOps Engineer,Zoho,Hyderabad,2-5 yrs,Docker|CI/CD|Linux|AWS|Ansible,5,1433000.0,2022,Yes
Product Manager,Accenture,Mumbai,8+ yrs,Agile|Product Strategy|Data Analysis|Stakeholder Management|Roadmapping|User Research|A/B Testing|SQL,8,3470000.0,2024,Yes
Frontend Developer,Accenture,Mumbai,0-2 yrs,React|HTML/CSS|JavaScript|Vue.js,4,951000.0,2023,No
UI/UX Designer,Zoho,Pune,0-2 yrs,User Research|Figma|Wireframing|HTML/CSS|Prototyping|Accessibility|Sketch|Adobe XD,8,594000.0,2024,No
Backend Developer,BYJU'S,Kolkata,0-2 yrs,Git|Docker|SQL|REST APIs,4,1073000.0,2022,No
Data Scientist,Infosys,Pune,5-8 yrs,Python|Machine Learning|SQL|Data Visualization|Deep Learning|NLP,6,1925000.0,2024,No
DevOps Engineer,Google,Bengaluru,0-2 yrs,Linux|Kubernetes|CI/CD|Docker|Terraform|GCP|Python,7,1071000.0,2024,Yes
Data Scientist,IBM,Chennai,2-5 yrs,Data Visualization|Machine Learning|Statistics|SQL|Python,5,1293000.0,2022,Yes
Frontend Developer,Wipro,Pune,2-5 yrs,HTML/CSS|JavaScript|React|Git|GraphQL|Vue.js|Next.js,7,1224000.0,2024,No
Machine Learning Engineer,Accenture,Hyderabad,2-5 yrs,MLOps|Deep Learning|Python|Scala|Kubernetes|AWS,6,1927000.0,2024,No
Data Analyst,IBM,Delhi NCR,8+ yrs,Python|Data Visualization|SQL|Excel|Statistics|Google Analytics,6,1468000.0,2024,Yes
Product Manager,Nykaa,Bengaluru,5-8 yrs,Stakeholder Management|Product Strategy|Data Analysis|Roadmapping|A/B Testing|User Research,6,2281000.0,2024,No
Cybersecurity Analyst,Infosys,Hyderabad,5-8 yrs,Penetration Testing|SIEM|Network Security|Python,4,1667000.0,2024,Yes
Data Scientist,Accenture,Pune,5-8 yrs,Python|Machine Learning|Statistics|AWS|Tableau,5,1705000.0,2022,Yes
Cybersecurity Analyst,Freshworks,Kolkata,2-5 yrs,Network Security|Linux|Python|Penetration Testing|Forensics,5,1357000.0,2024,No
Cybersecurity Analyst,Adobe,Ahmedabad,0-2 yrs,Linux|Penetration Testing|SIEM|Network Security|Python,5,860000.0,2023,No
NLP Engineer,IBM,Delhi NCR,8+ yrs,Deep Learning|Transformers|Python|BERT,4,2765000.0,2023,No
Frontend Developer,Nykaa,Remote,0-2 yrs,TypeScript|JavaScript|HTML/CSS|Webpack|GraphQL|Vue.js,6,874000.0,2022,Yes
Cybersecurity Analyst,Zoho,Hyderabad,0-2 yrs,Linux|Network Security|Penetration Testing|Python|SIEM|Compliance|Forensics,7,863000.0,2023,No
Product Manager,Meesho,Bengaluru,5-8 yrs,Roadmapping|Agile|Product Strategy|Data Analysis|SQL,5,2491000.0,2023,No
Cybersecurity Analyst,Zomato,Bengaluru,2-5 yrs,SIEM|Penetration Testing|Python|Network Security|Compliance,5,1424000.0,2024,No
Frontend Developer,Capgemini,Bengaluru,8+ yrs,React|JavaScript|Git|TypeScript|HTML/CSS|GraphQL,6,2422000.0,2024,No
NLP Engineer,Freshworks,Pune,2-5 yrs,Transformers|Machine Learning|Python|NLP|BERT|AWS|Spark,7,1863000.0,2024,No
Data Scientist,Infosys,Bengaluru,5-8 yrs,Python|Statistics|Data Visualization|NLP|Spark|R,6,2446000.0,2022,Yes
DevOps Engineer,Microsoft,Chennai,8+ yrs,Kubernetes|Docker|AWS|GCP|Ansible|Monitoring,6,2993000.0,2023,Yes
Machine Learning Engineer,Salesforce,Kolkata,0-2 yrs,Docker|Python|MLOps|Deep Learning,4,1425000.0,2024,Yes
